company_name,status,fundation_year,age_years,internet_score,count_employee,last_funding_amount,number_investors_seed,number_investors_angel_VC,number_cofounders,number_advisors,team_size_senior_lead,team_size_all_employees,number_repeat_investors,years_education,renowned_professional_circle,number_recognitions_for_founders_cofounders,skills_score,google_page_rank_company_web,industry_trend_investing,number_direct_competitors,employees_per_year_existence,last_round_fundind_millionUSD,months_to_1st_investment,avg_time_to_investment,perc_skill_entrepreneur,perc_skill_operations,perc_skill_engineering,perc_skill_marketing,perc_skill_leadership,perc_skill_datascience,perc_skill_business_strategy,perc_skill_product_manag,perc_skill_sales,perc_skill_domain,perc_skill_law,perc_skill_consulting,perc_skill_finance,perc_skill_investment,renown_score,days_since_est_funding_date,days_since_last_funding_date,industry,focus_functions,has_team_size_grown,country,continent,presence_angel_venture_fund,number_sales_support_material,worked_top_company,avg_size_companies_worked_for_past,part_of_startups_past,part_of_success_startups_past,partner_big5_consulting,consulting_experience,product_or_service_company,catering_product_service_across_verticals,focus_private_or_public_data,focus_consumer_data,focus_structured_unstructured_data,subscription_based,cloud_or_platform_based,local_or_global_player,linear_nonlinear_business,capital_intensive,crowdsourcing_business,crowdfunding_business,ML_business,predictive_analytics_business,speech_analytics_business,prescriptive_analytics_business,big_data_business,cross_channel_analytics_or_marketing,owns_data,aggregator_or_market_place,online_or_offline_business,B2C_or_B2B,top_forums_talking_about_company,avg_years_experience for founder and co founder,exposure_across_globe,breadth_experience_across_verticals,highest_education,specialization_highest_education,relevance_education_venture,relevance_experience_venture,degree_tier1_tier2_university,experience_selling_building_products,experience_fortune_100_organizations,experience_fortune_500_organizations,experience_fortune_1000_organizations,top_management_similarity,team_composition_score,difficulty_obtain_workforce,pricing_strategy,hyper_localisation,time_market_service_product,employee_benefits_salary_structures,long_term_relation_other_founders,proprietary_patent_position,barriers_entry_competitors,company_awards,controversial_history_founder_cofounder,legal_risk_intell_property,client_reputation,technical_skills_analyse_unstructured_data,solutions_offered,invested_through_global_incubation_competitions,disruptiveness_technology,survival_through_recession,gartner_hype_cycle_stage,time_maturity_technology
Company185,1.0,2012.0,2.0,123.0,31.408496732026144,400000.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,19.994579945799458,500.0,406.0,23.0,880762.0,4.0,3.0,2.0,0.4,6.0,12.0,17.64705882,0.0,29.41176471,11.76470588,0.0,0.0,11.76470588,11.76470588,5.882352941,11.76470588,0.0,0.0,0.0,0.0,3.0,3104.0,2495.0,0.01059322033898305,0.036016949152542374,0.5635593220338984,0.6461864406779662,0.652542372881356,0.19703389830508475,0.2542372881355932,0.8050847457627118,0.4830508474576271,0.6313559322033898,0.5466101694915254,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.13771186440677965,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.02754237288135593,0.5211864406779662,0.3644067796610169,0.21822033898305085,0.00847457627118644,0.5953389830508474,0.6377118644067796,0.4915254237288136,0.2690677966101695,0.6038135593220338,0.6122881355932204,0.6461864406779662,0.597457627118644,0.2563559322033898,0.3177966101694915,0.4025423728813559,0.6991525423728814,0.2521186440677966,0.05508474576271186,0.586864406779661,0.6228813559322034,0.4661016949152542,0.16101694915254236,0.8050847457627118,0.6970338983050848,0.2521186440677966,0.3665254237288136,0.461864406779661,0.10805084745762712,0.2288135593220339,0.5677966101694916,0.163135593220339,0.3813559322033898
Company186,1.0,2010.0,4.0,0.0,31.408496732026144,535000.0,11.0,0.0,3.0,9.0,9.0,50.0,0.0,21.0,500.0,173.0,21.0,2518862.8364779875,2.0,3.0,16.6,0.535,28.0,12.0,9.607843137,0.0,3.333333333,21.76470588,0.0,3.333333333,25.09803922,6.274509804,8.823529412,18.43137255,0.0,0.0,0.0,3.333333333,8.0,3806.0,2891.0,0.01694915254237288,0.0614406779661017,0.3283898305084746,0.6461864406779662,0.652542372881356,0.597457627118644,0.2542372881355932,0.8050847457627118,0.4830508474576271,0.6313559322033898,0.5466101694915254,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.15254237288135594,0.565677966101695,0.6271186440677966,0.4470338983050847,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.4576271186440678,0.15254237288135594,0.8707627118644068,0.2266949152542373,0.8686440677966102,0.3432203389830508,0.5148305084745762,0.5741525423728814,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.298728813559322,0.2033898305084746,0.6377118644067796,0.4915254237288136,0.17372881355932204,0.6038135593220338,0.21398305084745764,0.18008474576271186,0.597457627118644,0.2563559322033898,0.3177966101694915,0.4194915254237288,0.6991525423728814,0.2521186440677966,0.08898305084745763,0.586864406779661,0.19491525423728814,0.5338983050847458,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.4576271186440678,0.3580508474576271,0.6038135593220338,0.4004237288135593,0.5677966101694916,0.05084745762711865,0.3813559322033898
Company187,1.0,2012.0,2.0,53.0,4.0,6379489.435897436,3.0,0.0,0.0,1.0,4.0,10.0,0.0,18.0,500.0,222.0,18.0,2518862.8364779875,5.0,2.0,3.3,0.6,12.0,6.0,0.0,30.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,4.0,3982.6005509641873,3123.5714285714284,0.3877118644067797,0.06567796610169492,0.5635593220338984,0.6461864406779662,0.652542372881356,0.597457627118644,0.2542372881355932,0.8050847457627118,0.4830508474576271,0.326271186440678,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4894067796610169,0.4872881355932203,0.2542372881355932,0.5953389830508474,0.3516949152542373,0.4067796610169492,0.13771186440677965,0.4470338983050847,0.2838983050847458,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.3199152542372881,0.923728813559322,0.2457627118644068,0.5317796610169492,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.3432203389830508,0.5148305084745762,0.2288135593220339,0.5211864406779662,0.3771186440677966,0.3580508474576271,0.298728813559322,0.2033898305084746,0.17796610169491525,0.09110169491525423,0.2690677966101695,0.6038135593220338,0.21398305084745764,0.18008474576271186,0.1864406779661017,0.2563559322033898,0.3177966101694915,0.4194915254237288,0.6991525423728814,0.2521186440677966,0.08898305084745763,0.586864406779661,0.19491525423728814,0.5338983050847458,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.4576271186440678,0.461864406779661,0.10805084745762712,0.4004237288135593,0.5677966101694916,0.163135593220339,0.3813559322033898
Company188,1.0,2011.0,3.0,143.0,9.0,6379489.435897436,1.0,0.0,2.0,0.0,2.0,10.0,1.0,21.0,500.0,116.0,16.0,1158531.0,3.0,2.0,5.0,5.8663301180327885,14.606382978723405,10.563414396024061,0.0,0.0,50.0,12.5,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.6005509641873,3123.5714285714284,0.3877118644067797,0.06567796610169492,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.3177966101694915,0.8050847457627118,0.4830508474576271,0.326271186440678,0.4110169491525424,0.9067796610169492,0.4343220338983051,0.4894067796610169,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.15254237288135594,0.565677966101695,0.6271186440677966,0.4470338983050847,0.6779661016949152,0.25,0.9258474576271186,0.9427966101694916,0.2733050847457627,0.6694915254237288,0.923728813559322,0.2457627118644068,0.5317796610169492,0.836864406779661,0.8707627118644068,0.2266949152542373,0.09957627118644068,0.3432203389830508,0.5148305084745762,0.2288135593220339,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.298728813559322,0.5953389830508474,0.6377118644067796,0.4915254237288136,0.17372881355932204,0.22245762711864406,0.6122881355932204,0.6461864406779662,0.597457627118644,0.2563559322033898,0.3177966101694915,0.4194915254237288,0.6991525423728814,0.2521186440677966,0.0423728813559322,0.2245762711864407,0.6228813559322034,0.5338983050847458,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.3665254237288136,0.461864406779661,0.6038135593220338,0.2288135593220339,0.5677966101694916,0.3644067796610169,0.3644067796610169
Company189,1.0,2011.0,3.0,268.0,15.0,4500000.0,5.0,0.0,2.0,1.0,4.0,16.0,0.0,21.0,500.0,0.0,5.0,2518862.8364779875,4.0,5.0,8.0,4.5,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.0,2344.0,0.2627118644067797,0.06567796610169492,0.3283898305084746,0.6461864406779662,0.652542372881356,0.597457627118644,0.3177966101694915,0.8050847457627118,0.2754237288135593,0.6313559322033898,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.2542372881355932,0.3855932203389831,0.3516949152542373,0.565677966101695,0.13771186440677965,0.4470338983050847,0.2838983050847458,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.3199152542372881,0.923728813559322,0.2457627118644068,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.2288135593220339,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.046610169491525424,0.5953389830508474,0.6377118644067796,0.2944915254237288,0.17372881355932204,0.6038135593220338,0.6122881355932204,0.6461864406779662,0.597457627118644,0.2563559322033898,0.3177966101694915,0.4194915254237288,0.6991525423728814,0.2521186440677966,0.0423728813559322,0.2245762711864407,0.6228813559322034,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.2521186440677966,0.3665254237288136,0.461864406779661,0.6038135593220338,0.2288135593220339,0.5677966101694916,0.18008474576271186,0.163135593220339
Company190,1.0,2011.0,3.0,28.0,41.0,16000000.0,0.0,0.0,2.0,2.0,5.0,50.0,2.0,18.0,500.0,2.0,37.0,2518862.8364779875,3.0,5.0,25.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3469.0,2413.0,0.11228813559322035,0.04025423728813559,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.2542372881355932,0.15466101694915255,0.2754237288135593,0.6313559322033898,0.5466101694915254,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.13771186440677965,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.3199152542372881,0.923728813559322,0.6800847457627118,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.1652542372881356,0.5741525423728814,0.5211864406779662,0.3644067796610169,0.3580508474576271,0.298728813559322,0.2033898305084746,0.6377118644067796,0.1228813559322034,0.3114406779661017,0.6038135593220338,0.21398305084745764,0.6461864406779662,0.597457627118644,0.2563559322033898,0.1228813559322034,0.4025423728813559,0.6991525423728814,0.2521186440677966,0.0423728813559322,0.2245762711864407,0.19491525423728814,0.4661016949152542,0.16101694915254236,0.8050847457627118,0.6970338983050848,0.2521186440677966,0.3665254237288136,0.461864406779661,0.6038135593220338,0.2288135593220339,0.5677966101694916,0.18008474576271186,0.163135593220339
Company191,1.0,2007.0,7.0,149.0,17.0,4000000.0,3.0,0.0,1.0,4.0,6.0,15.0,1.0,21.0,500.0,173.0,8.0,2518862.8364779875,3.0,2.0,2.5,4.0,10.0,8.0,33.33333333,0.0,0.0,0.0,0.0,0.0,33.33333333,16.66666667,16.66666667,0.0,0.0,0.0,0.0,0.0,2.0,4779.0,3226.0,0.2627118644067797,0.3326271186440678,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.2542372881355932,0.15466101694915255,0.17584745762711865,0.6313559322033898,0.5466101694915254,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.6271186440677966,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.5317796610169492,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.059322033898305086,0.5741525423728814,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.2944915254237288,0.2690677966101695,0.6038135593220338,0.21398305084745764,0.18008474576271186,0.1864406779661017,0.3919491525423729,0.3177966101694915,0.4194915254237288,0.6991525423728814,0.5360169491525424,0.0423728813559322,0.2245762711864407,0.19491525423728814,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.3665254237288136,0.461864406779661,0.6038135593220338,0.2288135593220339,0.15889830508474576,0.18008474576271186,0.163135593220339
Company192,1.0,2011.0,3.0,448.0,15.0,1700000.0,3.0,0.0,2.0,0.0,2.0,15.0,1.0,21.0,500.0,272.0,24.0,156473.0,3.0,5.0,7.5,1.7,8.0,6.0,11.11111111,0.0,22.22222222,27.77777778,5.555555556,11.11111111,11.11111111,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,9.0,3438.0,2774.0,0.3877118644067797,0.04449152542372881,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.15254237288135594,0.8050847457627118,0.2754237288135593,0.326271186440678,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.6271186440677966,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.5317796610169492,0.15254237288135594,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.1652542372881356,0.5741525423728814,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.036016949152542374,0.2033898305084746,0.6377118644067796,0.4915254237288136,0.2690677966101695,0.22245762711864406,0.6122881355932204,0.6461864406779662,0.1864406779661017,0.2563559322033898,0.3177966101694915,0.4194915254237288,0.1271186440677966,0.5360169491525424,0.05508474576271186,0.586864406779661,0.19491525423728814,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.2521186440677966,0.3665254237288136,0.3580508474576271,0.6038135593220338,0.19703389830508475,0.5677966101694916,0.163135593220339,0.3813559322033898
Company193,1.0,2012.0,2.0,0.0,1.0,15000000.0,0.0,0.0,2.0,8.0,2.0,15.0,1.0,21.0,500.0,74.0,12.0,10414376.0,3.0,7.0,15.0,15.0,10.0,9.0,0.0,5.882352941,70.58823529,2.941176471,0.0,0.0,17.64705882,2.941176471,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3104.0,2472.0,0.2627118644067797,0.04025423728813559,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.2542372881355932,0.8050847457627118,0.2754237288135593,0.6313559322033898,0.5466101694915254,0.9067796610169492,0.5190677966101694,0.4894067796610169,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.13771186440677965,0.5021186440677966,0.6779661016949152,0.25,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.6800847457627118,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.5741525423728814,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.036016949152542374,0.2033898305084746,0.17796610169491525,0.2944915254237288,0.3114406779661017,0.6038135593220338,0.6122881355932204,0.6461864406779662,0.1864406779661017,0.2563559322033898,0.1228813559322034,0.4194915254237288,0.6991525423728814,0.036016949152542374,0.05508474576271186,0.586864406779661,0.19491525423728814,0.5338983050847458,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.4576271186440678,0.3580508474576271,0.6038135593220338,0.4004237288135593,0.5677966101694916,0.163135593220339,0.3813559322033898
Company194,1.0,2011.0,3.0,162.0,30.0,21000000.0,0.0,3.0,2.0,6.0,4.0,30.0,3.0,21.0,500.0,145.0,18.0,359437.0,1.0,2.0,15.0,21.0,13.0,12.0,0.0,0.0,77.77777778,0.0,0.0,16.66666667,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3469.0,2284.0,0.00847457627118644,0.00847457627118644,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.2542372881355932,0.8050847457627118,0.2754237288135593,0.6313559322033898,0.5466101694915254,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.6271186440677966,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.5741525423728814,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.1228813559322034,0.3114406779661017,0.6038135593220338,0.6122881355932204,0.6461864406779662,0.1864406779661017,0.3919491525423729,0.3177966101694915,0.4194915254237288,0.6991525423728814,0.5360169491525424,0.08898305084745763,0.2245762711864407,0.6228813559322034,0.5338983050847458,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.3665254237288136,0.461864406779661,0.6038135593220338,0.19703389830508475,0.5677966101694916,0.3644067796610169,0.3644067796610169
Company195,1.0,2013.0,1.0,286.0,41.0,4200000.0,0.0,0.0,2.0,6.0,6.0,43.0,0.0,18.0,500.0,201.0,17.0,735463.0,4.0,2.0,43.0,4.2,5.0,6.0,9.490740741,5.787037037,30.32407407,11.34259259,1.851851852,17.12962963,9.259259259,3.703703704,3.703703704,5.555555556,0.0,0.0,1.851851852,0.0,1.0,2738.0,2598.0,0.3877118644067797,0.3326271186440678,0.3283898305084746,0.6461864406779662,0.652542372881356,0.597457627118644,0.2542372881355932,0.8050847457627118,0.2754237288135593,0.6313559322033898,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4894067796610169,0.4894067796610169,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.6271186440677966,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.3199152542372881,0.923728813559322,0.6800847457627118,0.5317796610169492,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.2288135593220339,0.5211864406779662,0.3771186440677966,0.3580508474576271,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.4915254237288136,0.2690677966101695,0.6038135593220338,0.21398305084745764,0.18008474576271186,0.1864406779661017,0.3919491525423729,0.3771186440677966,0.4194915254237288,0.6991525423728814,0.2521186440677966,0.08898305084745763,0.2245762711864407,0.6228813559322034,0.5338983050847458,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.5805084745762712,0.4576271186440678,0.3580508474576271,0.10805084745762712,0.19703389830508475,0.5677966101694916,0.09957627118644068,0.163135593220339
Company196,1.0,2012.0,2.0,1.0,19.0,7000000.0,1.0,0.0,1.0,11.0,6.0,28.0,2.0,25.0,500.0,119.0,18.0,1409473.0,2.0,1.0,28.0,7.0,8.0,7.0,11.11111111,5.555555556,16.66666667,11.11111111,0.0,50.0,0.0,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,3044.0,2542.0,0.11228813559322035,0.036016949152542374,0.3283898305084746,0.6461864406779662,0.652542372881356,0.597457627118644,0.3177966101694915,0.8050847457627118,0.17584745762711865,0.326271186440678,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.6271186440677966,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.3199152542372881,0.923728813559322,0.6800847457627118,0.5317796610169492,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.1652542372881356,0.5741525423728814,0.5211864406779662,0.3644067796610169,0.07203389830508475,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.4915254237288136,0.2690677966101695,0.6038135593220338,0.21398305084745764,0.18008474576271186,0.1864406779661017,0.3919491525423729,0.1228813559322034,0.4194915254237288,0.6991525423728814,0.5360169491525424,0.08898305084745763,0.2245762711864407,0.6228813559322034,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.1228813559322034,0.5805084745762712,0.3665254237288136,0.3580508474576271,0.6038135593220338,0.2288135593220339,0.5677966101694916,0.163135593220339,0.3813559322033898
Company197,1.0,2011.0,3.0,270.0,27.0,10000000.0,0.0,3.0,2.0,2.0,3.0,20.0,3.0,18.0,500.0,175.0,17.0,48561.0,2.0,3.0,10.0,10.0,13.0,8.0,6.944444444,0.0,62.5,8.333333333,0.0,8.333333333,5.555555556,8.333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3165.0,2786.0,0.3877118644067797,0.04025423728813559,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.3177966101694915,0.8050847457627118,0.2754237288135593,0.6313559322033898,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.5953389830508474,0.3516949152542373,0.565677966101695,0.13771186440677965,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.6800847457627118,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.5741525423728814,0.5211864406779662,0.3644067796610169,0.3580508474576271,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.09110169491525423,0.2690677966101695,0.6038135593220338,0.21398305084745764,0.18008474576271186,0.1864406779661017,0.3919491525423729,0.3771186440677966,0.4025423728813559,0.6991525423728814,0.036016949152542374,0.05508474576271186,0.2245762711864407,0.6228813559322034,0.5338983050847458,0.16101694915254236,0.8050847457627118,0.1228813559322034,0.5805084745762712,0.4576271186440678,0.3580508474576271,0.6038135593220338,0.4004237288135593,0.5677966101694916,0.18008474576271186,0.163135593220339
Company198,1.0,2012.0,2.0,299.0,30.0,3000000.0,3.0,0.0,2.0,2.0,2.0,22.0,3.0,18.0,500.0,67.0,5.0,2518862.8364779875,4.0,4.0,22.0,3.0,5.0,12.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,3104.0,2724.0,0.3877118644067797,0.04449152542372881,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.15254237288135594,0.15466101694915255,0.2754237288135593,0.326271186440678,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4894067796610169,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.15254237288135594,0.565677966101695,0.6271186440677966,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.2733050847457627,0.6694915254237288,0.923728813559322,0.6800847457627118,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.5741525423728814,0.5211864406779662,0.3644067796610169,0.3580508474576271,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.09110169491525423,0.2690677966101695,0.22245762711864406,0.21398305084745764,0.6461864406779662,0.1864406779661017,0.3919491525423729,0.3771186440677966,0.4194915254237288,0.6991525423728814,0.5360169491525424,0.0423728813559322,0.2245762711864407,0.19491525423728814,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.1228813559322034,0.5805084745762712,0.4576271186440678,0.461864406779661,0.6038135593220338,0.4004237288135593,0.5677966101694916,0.09957627118644068,0.3813559322033898
Company199,1.0,2011.0,3.0,291.0,8.0,3150000.0,7.0,0.0,2.0,1.0,2.0,8.0,1.0,18.0,500.0,90.0,12.0,2518862.8364779875,2.0,3.0,4.0,3.15,20.0,18.0,0.0,0.0,83.33333333,0.0,0.0,0.0,0.0,16.66666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3196.0,2395.0,0.11228813559322035,0.04025423728813559,0.5635593220338984,0.6461864406779662,0.652542372881356,0.597457627118644,0.15254237288135594,0.15466101694915255,0.2754237288135593,0.326271186440678,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4894067796610169,0.4872881355932203,0.3432203389830508,0.3855932203389831,0.3516949152542373,0.565677966101695,0.13771186440677965,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.5148305084745762,0.5741525423728814,0.5211864406779662,0.3644067796610169,0.3580508474576271,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.4915254237288136,0.3114406779661017,0.22245762711864406,0.21398305084745764,0.18008474576271186,0.1864406779661017,0.2563559322033898,0.1228813559322034,0.4025423728813559,0.6991525423728814,0.2521186440677966,0.08898305084745763,0.2245762711864407,0.6228813559322034,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.1228813559322034,0.2521186440677966,0.3665254237288136,0.3580508474576271,0.6038135593220338,0.4004237288135593,0.5677966101694916,0.18008474576271186,0.163135593220339
Company200,1.0,2009.0,5.0,456.0,89.0,19000000.0,0.0,0.0,2.0,0.0,6.0,80.0,3.0,21.0,500.0,260.0,14.0,880762.0,3.0,3.0,20.0,19.0,12.0,12.0,5.555555556,5.555555556,66.66666667,0.0,0.0,16.66666667,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3956.0,2388.0,0.11228813559322035,0.04025423728813559,0.3283898305084746,0.6461864406779662,0.652542372881356,0.19703389830508475,0.15254237288135594,0.15466101694915255,0.2754237288135593,0.326271186440678,0.4110169491525424,0.9067796610169492,0.5190677966101694,0.4385593220338983,0.4872881355932203,0.3432203389830508,0.5953389830508474,0.3516949152542373,0.565677966101695,0.13771186440677965,0.5021186440677966,0.6779661016949152,0.6949152542372882,0.9258474576271186,0.9427966101694916,0.7139830508474576,0.6694915254237288,0.923728813559322,0.2457627118644068,0.4576271186440678,0.836864406779661,0.8707627118644068,0.7097457627118644,0.8686440677966102,0.6504237288135594,0.059322033898305086,0.5741525423728814,0.5211864406779662,0.3771186440677966,0.3516949152542373,0.036016949152542374,0.5953389830508474,0.6377118644067796,0.4915254237288136,0.2690677966101695,0.6038135593220338,0.6122881355932204,0.6461864406779662,0.1864406779661017,0.3919491525423729,0.3771186440677966,0.4194915254237288,0.6991525423728814,0.5360169491525424,0.0423728813559322,0.586864406779661,0.6228813559322034,0.4661016949152542,0.6588983050847458,0.8050847457627118,0.6970338983050848,0.2521186440677966,0.3665254237288136,0.3580508474576271,0.6038135593220338,0.19703389830508475,0.5677966101694916,0.3644067796610169,0.3644067796610169
